label,mean,median,variance,max,min,count
llm.send:chat::2Y907 openai/gpt-4-turbo,569.7213170002215,569.7213170002215,,569.7213170002215,569.7213170002215,1
Intent detection event 'end' for userId '83',,,,,,0
Intent detection event 'end' for userId '87',,,,,,0
Intent detection event 'start' for userId '87',,,,,,0
request:01JTK1EN9WQC29WQSPYH3R42VD cancelled,35523.906678999774,35523.906678999774,,35523.906678999774,35523.906678999774,1
Intent detection event 'end' for userId '89',,,,,,0
request:01JTK1FR00QK37TA6FH726GFAF cancelled,21904.713708000258,21904.713708000258,,21904.713708000258,21904.713708000258,1
llm.send:chat::6JCRK openai/gpt-4-turbo,889.2736959997565,889.2736959997565,,889.2736959997565,889.2736959997565,1
Intent detection event 'end' for userId '90',,,,,,0
llm.send:chat::XA6TF openai/gpt-4-turbo,608.1478630001657,608.1478630001657,,608.1478630001657,608.1478630001657,1
request:01JTK1GDCMB8P6R77W0HFFBXZ7 cancelled,6197.513902000152,6197.513902000152,,6197.513902000152,6197.513902000152,1
llm.send:chat::NX276 openai/gpt-4-turbo,539.0749919996597,539.0749919996597,,539.0749919996597,539.0749919996597,1
Intent detection event 'start' for userId '91',,,,,,0
request:01JTK1GVHZM5WNSFDQTD4VY5HM processing,6.122674999758601,6.122674999758601,,6.122674999758601,6.122674999758601,1
request:01JTK1GVHZM5WNSFDQTD4VY5HM ended,39.78569799987599,39.78569799987599,,39.78569799987599,39.78569799987599,1
Intent detection event 'end' for userId '92',,,,,,0
Intent detection event 'start' for userId '92',,,,,,0
llm.send:chat::GGNYR openai/gpt-4-turbo,602.8332450003363,602.8332450003363,,602.8332450003363,602.8332450003363,1
request:01JTK1H6RK6XBMW55RVDD5QMDS cancelled,24890.614425999578,24890.614425999578,,24890.614425999578,24890.614425999578,1
Intent detection event 'end' for userId '93',,,,,,0
Intent detection event 'start' for userId '93',,,,,,0
request:01JTK1HZ2E85BG46BV81T7CEJK cancelled,6619.6789400000125,6619.6789400000125,,6619.6789400000125,6619.6789400000125,1
llm.send:chat::H2ZK1 openai/gpt-4-turbo,641.2021580003202,641.2021580003202,,641.2021580003202,641.2021580003202,1
Intent detection event 'end' for userId '94',,,,,,0
Intent detection event 'start' for userId '94',,,,,,0
request:01JTK1J5HBSAVJA6RP7SZJ4DES cancelled,7739.860857999884,7739.860857999884,,7739.860857999884,7739.860857999884,1
llm.send:chat::A0AES openai/gpt-4-turbo,792.1129370001145,792.1129370001145,,792.1129370001145,792.1129370001145,1
Intent detection event 'end' for userId '91',,,,,,0
Intent detection event 'end' for userId '95',,,,,,0
Intent detection event 'end' for userId '96',,,,,,0
Intent detection event 'end' for userId '97',,,,,,0
Intent detection event 'end' for userId '98',,,,,,0
Intent detection event 'start' for userId '98',,,,,,0
request:01JTK1MYQD81AJ838BTJS3HB74 processing,10.122385999653488,10.122385999653488,,10.122385999653488,10.122385999653488,1
request:01JTK1MYQD81AJ838BTJS3HB74 ended,45.07827299972996,45.07827299972996,,45.07827299972996,45.07827299972996,1
request:01JTK1N0VXTC6JC8B0R7903N12 cancelled,7868.0968850003555,7868.0968850003555,,7868.0968850003555,7868.0968850003555,1
llm.send:chat::F786X openai/gpt-4-turbo,515.4967579999939,515.4967579999939,,515.4967579999939,515.4967579999939,1
llm.send:chat::NJMS2 openai/gpt-4-turbo,860.3044230001979,860.3044230001979,,860.3044230001979,860.3044230001979,1
request:01JTK1N8HSFJCGC88K1TCE217Q processing,10492.094871999696,10492.094871999696,,10492.094871999696,10492.094871999696,1
request:01JTK1N8HSFJCGC88K1TCE217Q ended,10886.99692399986,10886.99692399986,,10886.99692399986,10886.99692399986,1
llm.send:chat::87J4A openai/gpt-4-turbo,915.7871389999054,915.7871389999054,,915.7871389999054,915.7871389999054,1
request:01JTK1P1FRB7CN6RF7S3P5D00S cancelled,7181.365412999876,7181.365412999876,,7181.365412999876,7181.365412999876,1
llm.send:chat::M09PE openai/gpt-4-turbo,495.1745529999025,495.1745529999025,,495.1745529999025,495.1745529999025,1
request:01JTK1P8G5JP4XFKTC3A0JEXG6 cancelled,4927.774739000015,4927.774739000015,,4927.774739000015,4927.774739000015,1
llm.send:chat::0XZGS openai/gpt-4-turbo,634.9639109997079,634.9639109997079,,634.9639109997079,634.9639109997079,1
request:01JTK1PDA7CXT9H2YTW8PNBW2V cancelled,21819.608669999987,21819.608669999987,,21819.608669999987,21819.608669999987,1
request:01JTK1Q2M5QJD0DYSGXZS59Y90 cancelled,7481.539751000237,7481.539751000237,,7481.539751000237,7481.539751000237,1
request:01JTK1Q9Y1WXD79XWD434AJCRK cancelled,4147.387209000066,4147.387209000066,,4147.387209000066,4147.387209000066,1
request:01JTK1QDZPTXM4W6QGX7G1SC7Y cancelled,3183.864575000014,3183.864575000014,,3183.864575000014,3183.864575000014,1
Intent detection event 'start' for userId '99',,,,,,0
request:01JTK1QZ2WHMQ9ASET4YVR5CN4 processing,11.740196000318974,11.740196000318974,,11.740196000318974,11.740196000318974,1
request:01JTK1QZ2WHMQ9ASET4YVR5CN4 ended,42.656063000205904,42.656063000205904,,42.656063000205904,42.656063000205904,1
llm.send:chat::S72FZ openai/gpt-4-turbo,656.1176760001108,656.1176760001108,,656.1176760001108,656.1176760001108,1
request:01JTK1R8S3ND00M6VS94A83KNA cancelled,27320.25874399999,27320.25874399999,,27320.25874399999,27320.25874399999,1
llm.send:chat::2YCWY openai/gpt-4-turbo,636.7411819999106,636.7411819999106,,636.7411819999106,636.7411819999106,1
Intent detection event 'end' for userId '100',,,,,,0
Intent detection event 'end' for userId '101',,,,,,0
Intent detection event 'end' for userId '99',,,,,,0
request:01JTK1SPAPCT4C8TFWRRQ5362M processing,10.652788999956101,10.652788999956101,,10.652788999956101,10.652788999956101,1
request:01JTK1S3EV5P7XKVC8JEXNEG73 cancelled,19362.94753600005,19362.94753600005,,19362.94753600005,19362.94753600005,1
request:01JTK1SPAPCT4C8TFWRRQ5362M ended,55.12327899970114,55.12327899970114,,55.12327899970114,55.12327899970114,1
request:01JTK1SPC0MS4APDDDHAMYP6WH processing,30.765620999969542,30.765620999969542,,30.765620999969542,30.765620999969542,1
request:01JTK1SPC0MS4APDDDHAMYP6WH ended,73.19297799980268,73.19297799980268,,73.19297799980268,73.19297799980268,1
llm.send:chat::DRMJH azure_openai/gpt-4o,338.2693360000849,338.2693360000849,,338.2693360000849,338.2693360000849,1
request:01JTK1T5F4QNVR2CNH83WB5PVJ cancelled,6060.346849999856,6060.346849999856,,6060.346849999856,6060.346849999856,1
request:01JTK1TBCHAC58Y1KAJA89XBCY processing,7.538240999914706,7.538240999914706,,7.538240999914706,7.538240999914706,1
request:01JTK1TBCHAC58Y1KAJA89XBCY ended,33.805610000155866,33.805610000155866,,33.805610000155866,33.805610000155866,1
request:01JTK1VYPQTKATD645SQGEPES6 cancelled,1408.9604509999044,1408.9604509999044,,1408.9604509999044,1408.9604509999044,1
request:01JTK1W02RTZA1S7YXYYCWVEEN cancelled,2050.620507000014,2050.620507000014,,2050.620507000014,2050.620507000014,1
request:01JTK1W22WSFCSNRDPW6Y22MG2 cancelled,2105.904889999889,2105.904889999889,,2105.904889999889,2105.904889999889,1
request:01JTK1W44K9X65EHJSZTWV8QA2 cancelled,710.9206420001574,710.9206420001574,,710.9206420001574,710.9206420001574,1
request:01JTK1W4TZJY8S019G4ZZT323R cancelled,566.2982129999436,566.2982129999436,,566.2982129999436,566.2982129999436,1
llm.send:chat::6FXSR openai/gpt-4-turbo,1015.9321059999056,1015.9321059999056,,1015.9321059999056,1015.9321059999056,1
request:01JTK1W5CQCXMT5SA4GNM5B659 cancelled,4228.811715000309,4228.811715000309,,4228.811715000309,4228.811715000309,1
llm.send:chat::1R55A openai/gpt-4-turbo,494.3635769998655,494.3635769998655,,494.3635769998655,494.3635769998655,1
request:01JTK1W9GYT6WN74J1HZD2QCC2 cancelled,4064.2952360003255,4064.2952360003255,,4064.2952360003255,4064.2952360003255,1
request:01JTK1WDG0H4QRE1VP1E8TQXEM cancelled,2045.5000310000032,2045.5000310000032,,2045.5000310000032,2045.5000310000032,1
request:01JTK1WFFZHQBY4DWKDQJESN57 cancelled,15465.112182999961,15465.112182999961,,15465.112182999961,15465.112182999961,1
request:01JTK1WYKA42DSNKHX80FGBG6Z cancelled,1372.640682999976,1372.640682999976,,1372.640682999976,1372.640682999976,1
Intent detection event 'start' for userId '104',,,,,,0
request:01JTK1XASHVTF5H47SB7PQQVDR processing,7.341088999994099,7.341088999994099,,7.341088999994099,7.341088999994099,1
request:01JTK1XASHVTF5H47SB7PQQVDR ended,37.32851899974048,37.32851899974048,,37.32851899974048,37.32851899974048,1
Intent detection event 'end' for userId '106',,,,,,0
llm.send:chat::2YZRE openai/gpt-4-turbo,508.9851150000468,508.9851150000468,,508.9851150000468,508.9851150000468,1
request:01JTK1XBRMG9AARR1FQJG0Q08A cancelled,9162.732443999965,9162.732443999965,,9162.732443999965,9162.732443999965,1
llm.send:chat::NMT8D openai/gpt-4-turbo,545.801530000288,545.801530000288,,545.801530000288,545.801530000288,1
request:01JTK1XMPZH4QANJCRZTDRJ9CR cancelled,15755.798818999901,15755.798818999901,,15755.798818999901,15755.798818999901,1
request:01JTK1Y43DFS7K1YVJY4F6HT3Q cancelled,1797.3629139997065,1797.3629139997065,,1797.3629139997065,1797.3629139997065,1
request:01JTK1Y5VMNKXXZK0Q5GRKGK9T cancelled,7542.076518999878,7542.076518999878,,7542.076518999878,7542.076518999878,1
llm.send:chat::KV602 openai/gpt-4-turbo,521.0875780000351,521.0875780000351,,521.0875780000351,521.0875780000351,1
request:01JTK1YD7BPY8G6H6NQG63GA1H processing,12146.82391800033,12146.82391800033,,12146.82391800033,12146.82391800033,1
request:01JTK1YD7BPY8G6H6NQG63GA1H ended,12615.878809000365,12615.878809000365,,12615.878809000365,12615.878809000365,1
Intent detection event 'end' for userId '104',,,,,,0
request:01JTK1YYGXS4AZNPSTMM2Y3W3S cancelled,1099.754495000001,1099.754495000001,,1099.754495000001,1099.754495000001,1
request:01JTK1YZK96E5B34F29E861TVR processing,21.952593999914825,21.952593999914825,,21.952593999914825,21.952593999914825,1
request:01JTK1YZK96E5B34F29E861TVR ended,50.55510600004345,50.55510600004345,,50.55510600004345,50.55510600004345,1
request:01JTK1ZKGQM6ATS8GJYPJE83MR processing,8.663424000144005,8.663424000144005,,8.663424000144005,8.663424000144005,1
request:01JTK1ZKGQM6ATS8GJYPJE83MR ended,34.97022600006312,34.97022600006312,,34.97022600006312,34.97022600006312,1
llm.send:chat::R6FTN azure_openai/gpt-4o,345.1211370001547,345.1211370001547,,345.1211370001547,345.1211370001547,1
Intent detection event 'end' for userId '109',,,,,,0
request:01JTK1ZXMRCPWKV8X5FR4VGPHQ cancelled,7611.080066999886,7611.080066999886,,7611.080066999886,7611.080066999886,1
request:01JTK2052KTBZ06YWFT4VB7HH3 processing,7.838204999919981,7.838204999919981,,7.838204999919981,7.838204999919981,1
request:01JTK2052KTBZ06YWFT4VB7HH3 ended,35.376677999738604,35.376677999738604,,35.376677999738604,35.376677999738604,1
request:01JTK20M8JVXMS5ABPCJ3F5APN processing,3.555611999705434,3.555611999705434,,3.555611999705434,3.555611999705434,1
request:01JTK20M8JVXMS5ABPCJ3F5APN ended,24.189923000056297,24.189923000056297,,24.189923000056297,24.189923000056297,1
llm.send:chat::GTC89 azure_openai/gpt-4o,1682.063431000337,1682.063431000337,,1682.063431000337,1682.063431000337,1
request:01JTK20WAV9G5Q3HSVSKHG6HZK cancelled,7062.98876300035,7062.98876300035,,7062.98876300035,7062.98876300035,1
request:01JTK2137JHNK1JJG7SZXJHMVR cancelled,1829.7649379996583,1829.7649379996583,,1829.7649379996583,1829.7649379996583,1
llm.send:chat::CFQ26 azure_openai/gpt-4o,312.9315879996866,312.9315879996866,,312.9315879996866,312.9315879996866,1
request:01JTK2150TD477RZVCEQBNES6P cancelled,4215.528127999976,4215.528127999976,,4215.528127999976,4215.528127999976,1
request:01JTK2194KP4B5TD9M1SCP5Z1M processing,5.776527999900281,5.776527999900281,,5.776527999900281,5.776527999900281,1
request:01JTK2194KP4B5TD9M1SCP5Z1M ended,32.02117899991572,32.02117899991572,,32.02117899991572,32.02117899991572,1
Intent detection event 'start' for userId '110',,,,,,0
request:01JTK21EGGYXH4WXJSG7XTTRS1 processing,4.956385999917984,4.956385999917984,,4.956385999917984,4.956385999917984,1
request:01JTK21EGGYXH4WXJSG7XTTRS1 ended,31.608056999742985,31.608056999742985,,31.608056999742985,31.608056999742985,1
request:01JTK21HYE6BNMZ624ZZTD2JMD processing,9.037529999855906,9.037529999855906,,9.037529999855906,9.037529999855906,1
request:01JTK21HYE6BNMZ624ZZTD2JMD ended,42.9376030000858,42.9376030000858,,42.9376030000858,42.9376030000858,1
llm.send:chat::4VB30 openai/gpt-4-turbo,479.94513100013137,479.94513100013137,,479.94513100013137,479.94513100013137,1
request:01JTK21X9ZTK10QZS58BWAJJQA cancelled,8282.114757000003,8282.114757000003,,8282.114757000003,8282.114757000003,1
request:01JTK225CS81NGEBJMEC167VE4 cancelled,5128.246197000146,5128.246197000146,,5128.246197000146,5128.246197000146,1
Intent detection event 'end' for userId '110',,,,,,0
request:01JTK22AD3H3804JRFM3TPBN82 cancelled,6638.902898999862,6638.902898999862,,6638.902898999862,6638.902898999862,1
request:01JTK22GWKH7WWJ00M1PSBGCK7 processing,22.9191020000726,22.9191020000726,,22.9191020000726,22.9191020000726,1
request:01JTK22GWKH7WWJ00M1PSBGCK7 ended,60.890348999761045,60.890348999761045,,60.890348999761045,60.890348999761045,1
request:01JTK22Q1QFG2MJ4DPV21GDEKJ cancelled,4392.7985580000095,4392.7985580000095,,4392.7985580000095,4392.7985580000095,1
Intent detection event 'start' for userId '111',,,,,,0
request:01JTK2344VRBHPBQPCP44GYK5A processing,5.261015000287443,5.261015000287443,,5.261015000287443,5.261015000287443,1
request:01JTK2344VRBHPBQPCP44GYK5A ended,40.53918500011787,40.53918500011787,,40.53918500011787,40.53918500011787,1
request:01JTK235201Z3DD80C6RGY1KWH processing,23.632621999830008,23.632621999830008,,23.632621999830008,23.632621999830008,1
Intent detection event 'end' for userId '111',,,,,,0
request:01JTK235201Z3DD80C6RGY1KWH ended,53.01835099980235,53.01835099980235,,53.01835099980235,53.01835099980235,1
Intent detection event 'end' for userId '112',,,,,,0
llm.send:chat::0GPX2 openai/gpt-4-turbo,827.7150889998302,827.7150889998302,,827.7150889998302,827.7150889998302,1
Intent detection event 'end' for userId '113',,,,,,0
Intent detection event 'start' for userId '114',,,,,,0
request:01JTK23TTX1Z1TJTSX6F0GJQPW processing,94.90077200019732,94.90077200019732,,94.90077200019732,94.90077200019732,1
request:01JTK23TTX1Z1TJTSX6F0GJQPW ended,131.03556900005788,131.03556900005788,,131.03556900005788,131.03556900005788,1
Intent detection event 'end' for userId '114',,,,,,0
request:01JTK23X6SY4GW24NYK041PMKC processing,24.72692700009793,24.72692700009793,,24.72692700009793,24.72692700009793,1
request:01JTK23X6SY4GW24NYK041PMKC ended,50.86817399971187,50.86817399971187,,50.86817399971187,50.86817399971187,1
request:01JTK23XQ49SA3WEDJNCJQZDSJ cancelled,2943.969750000164,2943.969750000164,,2943.969750000164,2943.969750000164,1
llm.send:chat::HPXYP openai/gpt-4-turbo,580.2083540000021,580.2083540000021,,580.2083540000021,580.2083540000021,1
Intent detection event 'start' for userId '116',,,,,,0
request:01JTK2511PXFYN0MPXJGCTH4FF processing,8.873604000080377,8.873604000080377,,8.873604000080377,8.873604000080377,1
request:01JTK2511PXFYN0MPXJGCTH4FF ended,38.58125399984419,38.58125399984419,,38.58125399984419,38.58125399984419,1
Intent detection event 'end' for userId '117',,,,,,0
llm.send:chat::WFJKX openai/gpt-4-turbo,683.295987999998,683.295987999998,,683.295987999998,683.295987999998,1
request:01JTK25DAXY9JQ2XQ292BGPXEW processing,9032.415974999778,9032.415974999778,,9032.415974999778,9032.415974999778,1
request:01JTK25DAXY9JQ2XQ292BGPXEW ended,9403.335237999912,9403.335237999912,,9403.335237999912,9403.335237999912,1
request:01JTK262FNCJVFQDM9NPHPGBG8 cancelled,5150.798522999976,5150.798522999976,,5150.798522999976,5150.798522999976,1
llm.send:chat::KH3NH openai/gpt-4-turbo,645.1827899999917,645.1827899999917,,645.1827899999917,645.1827899999917,1
Intent detection event 'end' for userId '118',,,,,,0
request:01JTK267GMXMBP5M53HM2HENHD cancelled,3694.961612999905,3694.961612999905,,3694.961612999905,3694.961612999905,1
llm.send:chat::4ERR6 openai/gpt-4-turbo,574.1213030000217,574.1213030000217,,574.1213030000217,574.1213030000217,1
Intent detection event 'end' for userId '119',,,,,,0
request:01JTK26B44FVZGVZT6BMY9DGBS cancelled,33078.912045999896,33078.912045999896,,33078.912045999896,33078.912045999896,1
llm.send:chat::V6TAC openai/gpt-4-turbo,796.365972999949,796.365972999949,,796.365972999949,796.365972999949,1
request:01JTK27BDXRYYDHVS7C3GN8KNW cancelled,7274.691351999994,7274.691351999994,,7274.691351999994,7274.691351999994,1
llm.send:chat::Z8P1C openai/gpt-4-turbo,569.9654700001702,569.9654700001702,,569.9654700001702,569.9654700001702,1
Intent detection event 'end' for userId '116',,,,,,0
request:01JTK27JH91VYSPNW01HR1JBGY cancelled,4119.88131799968,4119.88131799968,,4119.88131799968,4119.88131799968,1
request:01JTK27PJ3557GWG3YGCSM7P0M processing,25.22236500028521,25.22236500028521,,25.22236500028521,25.22236500028521,1
request:01JTK27PJ3557GWG3YGCSM7P0M ended,62.31042000046,62.31042000046,,62.31042000046,62.31042000046,1
Intent detection event 'start' for userId '120',,,,,,0
llm.send:chat::2TR68 openai/gpt-4-turbo,2029.9354409999214,2029.9354409999214,,2029.9354409999214,2029.9354409999214,1
Intent detection event 'end' for userId '121',,,,,,0
Intent detection event 'end' for userId '120',,,,,,0
llm.send:chat::9FSVJ openai/gpt-4-turbo,472.8085209997371,472.8085209997371,,472.8085209997371,472.8085209997371,1
llm.send:chat::F5CTF openai/gpt-4-turbo,1734.3852450000122,1734.3852450000122,,1734.3852450000122,1734.3852450000122,1
Intent detection event 'end' for userId '123',,,,,,0
Intent detection event 'start' for userId '122',,,,,,0
Intent detection event 'end' for userId '122',,,,,,0
request:01JTK2B6J8410JJ4KDQJ61RRC2 processing,55.73874900024384,55.73874900024384,,55.73874900024384,55.73874900024384,1
request:01JTK2B6J8410JJ4KDQJ61RRC2 cancelled,75.72364100022241,75.72364100022241,,75.72364100022241,75.72364100022241,1
request:01JTK2B6J8410JJ4KDQJ61RRC2 ended,110.33272500010207,110.33272500010207,,110.33272500010207,110.33272500010207,1
request:01JTK2B6MK33HNAVFPHZQE1N15 processing,46.63719099992886,46.63719099992886,,46.63719099992886,46.63719099992886,1
request:01JTK2B6MK33HNAVFPHZQE1N15 ended,90.34459999995306,90.34459999995306,,90.34459999995306,90.34459999995306,1
request:01JTK2BAQEXX2S5Z16FP9Y6CNM cancelled,1743.5948740001768,1743.5948740001768,,1743.5948740001768,1743.5948740001768,1
request:01JTK2BCDYNV6EJSQ62KFMV60Z cancelled,4355.668745000381,4355.668745000381,,4355.668745000381,4355.668745000381,1
llm.send:chat::1WACE openai/gpt-4-turbo,548.0691960002296,548.0691960002296,,548.0691960002296,548.0691960002296,1
Intent detection event 'end' for userId '124',,,,,,0
Intent detection event 'start' for userId '124',,,,,,0
request:01JTK2CG4FMKKJVEHMJHF230KP processing,6.461828999686986,6.461828999686986,,6.461828999686986,6.461828999686986,1
request:01JTK2CG4FMKKJVEHMJHF230KP ended,40.74492899980396,40.74492899980396,,40.74492899980396,40.74492899980396,1
llm.send:chat::N7PXZ openai/gpt-4-turbo,605.646151999943,605.646151999943,,605.646151999943,605.646151999943,1
Intent detection event 'end' for userId '125',,,,,,0
Intent detection event 'start' for userId '126',,,,,,0
request:01JTK2E0Q9VARK268YPWV15X0N processing,8.357992999721318,8.357992999721318,,8.357992999721318,8.357992999721318,1
request:01JTK2E0Q9VARK268YPWV15X0N ended,35.75017199991271,35.75017199991271,,35.75017199991271,35.75017199991271,1
request:01JTK2E59R2PYP9KJP8WVPPH90 cancelled,2739.0781189999543,2739.0781189999543,,2739.0781189999543,2739.0781189999543,1
request:01JTK2E7ZCNJSJXENYTPWEATC6 processing,4.984508000314236,4.984508000314236,,4.984508000314236,4.984508000314236,1
request:01JTK2E7ZCNJSJXENYTPWEATC6 ended,39.35588600020856,39.35588600020856,,39.35588600020856,39.35588600020856,1
request:01JTK2EANRQ58N5W4M7FDVPDB0 cancelled,4173.0157630001195,4173.0157630001195,,4173.0157630001195,4173.0157630001195,1
request:01JTK2EER65DPHXNB2KCSFC6FT processing,22.367872999981046,22.367872999981046,,22.367872999981046,22.367872999981046,1
request:01JTK2EER65DPHXNB2KCSFC6FT ended,55.3498630002141,55.3498630002141,,55.3498630002141,55.3498630002141,1
request:01JTK2EXKBDJFMVMBS1SDFS8Z1 processing,8.772115000057966,8.772115000057966,,8.772115000057966,8.772115000057966,1
request:01JTK2EXKBDJFMVMBS1SDFS8Z1 ended,49.133075000252575,49.133075000252575,,49.133075000252575,49.133075000252575,1
llm.send:chat::JRHBZ openai/gpt-4-turbo,624.4742580000311,624.4742580000311,,624.4742580000311,624.4742580000311,1
request:01JTK2EZFYW5XQG1R8XTXJFDR9 processing,8032.437870999798,8032.437870999798,,8032.437870999798,8032.437870999798,1
request:01JTK2EZFYW5XQG1R8XTXJFDR9 ended,8741.206015999895,8741.206015999895,,8741.206015999895,8741.206015999895,1
request:01JTK2FBJZEXVV8WGYRJFKRG3V processing,16.305408999789506,16.305408999789506,,16.305408999789506,16.305408999789506,1
request:01JTK2FBJZEXVV8WGYRJFKRG3V ended,47.23515499988571,47.23515499988571,,47.23515499988571,47.23515499988571,1
request:01JTK2FC03ZE7TG7D49PAR6MY4 processing,4.747596000321209,4.747596000321209,,4.747596000321209,4.747596000321209,1
request:01JTK2FC03ZE7TG7D49PAR6MY4 ended,219.31189100025222,219.31189100025222,,219.31189100025222,219.31189100025222,1
Intent detection event 'end' for userId '127',,,,,,0
request:01JTK2FE3A1QER6H09MP2FQDAX processing,7.780520999804139,7.780520999804139,,7.780520999804139,7.780520999804139,1
request:01JTK2FE3A1QER6H09MP2FQDAX ended,51.55426099989563,51.55426099989563,,51.55426099989563,51.55426099989563,1
request:01JTK2FEQDMAP5WK1EVTGG8185 cancelled,2556.4104729997925,2556.4104729997925,,2556.4104729997925,2556.4104729997925,1
Intent detection event 'end' for userId '128',,,,,,0
request:01JTK2FH7ARJTY8C6NW8YDKSGJ cancelled,4881.2141140000895,4881.2141140000895,,4881.2141140000895,4881.2141140000895,1
request:01JTK2FNZWZQWBN01BF3GXCR54 processing,8.43276899959892,8.43276899959892,,8.43276899959892,8.43276899959892,1
request:01JTK2FNZWZQWBN01BF3GXCR54 ended,394.52891199989244,394.52891199989244,,394.52891199989244,394.52891199989244,1
llm.send:chat::W020G openai/gpt-4-turbo,2858.7970080003142,2858.7970080003142,,2858.7970080003142,2858.7970080003142,1
request:01JTK2FTYF8KRPHWJK0BSZBH27 processing,16.764040000271052,16.764040000271052,,16.764040000271052,16.764040000271052,1
request:01JTK2FTYF8KRPHWJK0BSZBH27 ended,246.36240400001407,246.36240400001407,,246.36240400001407,246.36240400001407,1
llm.send:chat::XPHS9 openai/gpt-4-turbo,3894.873602000065,3894.873602000065,,3894.873602000065,3894.873602000065,1
Intent detection event 'end' for userId '126',,,,,,0
Intent detection event 'end' for userId '129',,,,,,0
Intent detection event 'start' for userId '129',,,,,,0
request:01JTK2MD3YR5ZPA2NHPNQTP7NS processing,5.109834999777377,5.109834999777377,,5.109834999777377,5.109834999777377,1
request:01JTK2MD3YR5ZPA2NHPNQTP7NS ended,42.411404999904335,42.411404999904335,,42.411404999904335,42.411404999904335,1
request:01JTK2MD6ZGH8N24WV5NA4PS72 cancelled,7080.968855000101,7080.968855000101,,7080.968855000101,7080.968855000101,1
request:01JTK2MM48J7D4WVYKH5FGARAR cancelled,6902.774002999999,6902.774002999999,,6902.774002999999,6902.774002999999,1
request:01JTK2MTW04KZH632SK6WHR1TS cancelled,3100.020696999971,3100.020696999971,,3100.020696999971,3100.020696999971,1
request:01JTK2MXWXXQHYW457E48FDDNY cancelled,12467.81013099989,12467.81013099989,,12467.81013099989,12467.81013099989,1
llm.send:chat::BM3KC openai/gpt-4-turbo,476.42285600025207,476.42285600025207,,476.42285600025207,476.42285600025207,1
request:01JTK2NA2JWK07BYCZB4MEBXTR cancelled,7698.384508999996,7698.384508999996,,7698.384508999996,7698.384508999996,1
request:01JTK2NHK6YSQT69749GW8066Q cancelled,3213.9163159998134,3213.9163159998134,,3213.9163159998134,3213.9163159998134,1
llm.send:chat::684R8 openai/gpt-4-turbo,598.455693999771,598.455693999771,,598.455693999771,598.455693999771,1
request:01JTK2NMQND37S5M3XBQF7P39C cancelled,5698.457671999931,5698.457671999931,,5698.457671999931,5698.457671999931,1
llm.send:chat::2CHAA openai/gpt-4-turbo,578.2162870001048,578.2162870001048,,578.2162870001048,578.2162870001048,1
request:01JTK2NT9PSY0K7NJV4D11K428 cancelled,7185.294784999918,7185.294784999918,,7185.294784999918,7185.294784999918,1
request:01JTK2P1ABGZEAM3DHYEPNVK53 cancelled,5348.632892999798,5348.632892999798,,5348.632892999798,5348.632892999798,1
request:01JTK2P6HG1W9E99WD8PY5JFZW cancelled,4283.948870999739,4283.948870999739,,4283.948870999739,4283.948870999739,1
llm.send:chat::JXRVR openai/gpt-4-turbo,623.0916389999911,623.0916389999911,,623.0916389999911,623.0916389999911,1
request:01JTK2PAQDJDXE1DFQ9DFY0NBG cancelled,7984.743497000076,7984.743497000076,,7984.743497000076,7984.743497000076,1
llm.send:chat::9W6AQ openai/gpt-4-turbo,486.1040790001862,486.1040790001862,,486.1040790001862,486.1040790001862,1
Intent detection event 'end' for userId '130',,,,,,0
Intent detection event 'start' for userId '130',,,,,,0
request:01JTK2PJGZXY38Q1BYZ0D3VAM2 cancelled,32991.606672999915,32991.606672999915,,32991.606672999915,32991.606672999915,1
request:01JTK2QJQZKPTAW6A4TCFTJZ8K cancelled,1870.97135000024,1870.97135000024,,1870.97135000024,1870.97135000024,1
llm.send:chat::8XAV0 openai/gpt-4-turbo,674.5492710000835,674.5492710000835,,674.5492710000835,674.5492710000835,1
request:01JTK2QMJHZ8W4EHZ60QEGE16D cancelled,10571.359035000205,10571.359035000205,,10571.359035000205,10571.359035000205,1
Intent detection event 'end' for userId '131',,,,,,0
request:01JTK2QYWX1280YHMMV7N2P4FN cancelled,2353.7832220001146,2353.7832220001146,,2353.7832220001146,2353.7832220001146,1
llm.send:chat::TMWK8 openai/gpt-4-turbo,740.2646019998938,740.2646019998938,,740.2646019998938,740.2646019998938,1
request:01JTK2R16GQ72C79HH51J91A8N cancelled,10868.401682999916,10868.401682999916,,10868.401682999916,10868.401682999916,1
llm.send:chat::QV8Y3 openai/gpt-4-turbo,569.0854890001938,569.0854890001938,,569.0854890001938,569.0854890001938,1
request:01JTK2RBT6781FCS4Y50R5C04R cancelled,12735.78005099995,12735.78005099995,,12735.78005099995,12735.78005099995,1
Intent detection event 'end' for userId '132',,,,,,0
Intent detection event 'start' for userId '132',,,,,,0
llm.send:chat::S221G openai/gpt-4-turbo,827.0237119998783,827.0237119998783,,827.0237119998783,827.0237119998783,1
request:01JTK2RR87KERAZ6G7QHD0FFWK cancelled,19777.977646999992,19777.977646999992,,19777.977646999992,19777.977646999992,1
llm.send:chat::CDRE8 openai/gpt-4-turbo,580.7484819996171,580.7484819996171,,580.7484819996171,580.7484819996171,1
request:01JTK2SBJBCF0PKNG379K1PVJW cancelled,13307.496551999822,13307.496551999822,,13307.496551999822,13307.496551999822,1
